nombre;apellido_1;apellido_2;dni;email;telefono;movil;fecha_nacimiento;curso;fecha_matriculacion;poblacion;provincia;calle;extension;asignatura;nota
Joaquin;Martin;Campos;2278059R;joaquin.martin.campos@gmail.com;940274059;640118711;31/01/2011;Aprende a Programar desde Cero;27/09/2023;Valcabado;Zamora;Reina Sofía;27 3C;Prompt Engineering;5
Eva maria;Jimenez;Ortiz;2257218K;eva maria.jimenez.ortiz@gmail.com;988959329;641761472;14/10/2001;DevOps & Cloud Computing Full Stack;22/09/2023;Sestrica;Zaragoza;Mariana Pineda;18 1Izq.;Introducción Despliegue en Servidores;8
Eva maria;Jimenez;Ortiz;2257218K;eva maria.jimenez.ortiz@gmail.com;988959329;641761472;14/10/2001;DevOps & Cloud Computing Full Stack;22/09/2023;Sestrica;Zaragoza;Mariana Pineda;18 1Izq.;Python;0
Eva maria;Jimenez;Ortiz;2257218K;eva maria.jimenez.ortiz@gmail.com;988959329;641761472;14/10/2001;DevOps & Cloud Computing Full Stack;22/09/2023;Sestrica;Zaragoza;Mariana Pineda;18 1Izq.;Plataformas Cloud y Kubernetes;0
Rosario;Castillo;Rubio;4593421E;rosario.castillo.rubio@gmail.com;954818984;646452434;18/10/1993;Marketing Digital y Análisis de Datos;29/10/2023;Castrelo do Val;Ourense;Juan Ramón Jiménez;53 2Izq.;Ecommerce – Plan de desarrollo y Estrategia;9
Rosario;Castillo;Rubio;4593421E;rosario.castillo.rubio@gmail.com;954818984;646452434;18/10/1993;Marketing Digital y Análisis de Datos;29/10/2023;Castrelo do Val;Ourense;Juan Ramón Jiménez;53 2Izq.;SEO – Posicionamiento en buscadores;9
Rosario;Castillo;Rubio;4593421E;rosario.castillo.rubio@gmail.com;954818984;646452434;18/10/1993;Marketing Digital y Análisis de Datos;29/10/2023;Castrelo do Val;Ourense;Juan Ramón Jiménez;53 2Izq.;SEM, PPC, Display & Social Ads;6
Rosario;Castillo;Rubio;4593421E;rosario.castillo.rubio@gmail.com;954818984;646452434;18/10/1993;Marketing Digital y Análisis de Datos;29/10/2023;Castrelo do Val;Ourense;Juan Ramón Jiménez;53 2Izq.;Email Marketing;10
Maria mercedes;Gonzalez;Caballero;4474864F;maria mercedes.gonzalez.caballero@gmail.com;908183767;626232341;11/07/2010;Desarrollo de Apps Móviles Full Stack;30/09/2023;Pinilla de Molina;Guadalajara;Fuente;30 3C;Swift desde 0;4
Maria mercedes;Gonzalez;Caballero;4474864F;maria mercedes.gonzalez.caballero@gmail.com;908183767;626232341;11/07/2010;Desarrollo de Apps Móviles Full Stack;30/09/2023;Pinilla de Molina;Guadalajara;Fuente;30 3C;Swift & Storyboards;7
Maria mercedes;Gonzalez;Caballero;4474864F;maria mercedes.gonzalez.caballero@gmail.com;908183767;626232341;11/07/2010;Desarrollo de Apps Móviles Full Stack;30/09/2023;Pinilla de Molina;Guadalajara;Fuente;30 3C;Kotlin desde cero;9
Maria mercedes;Gonzalez;Caballero;4474864F;maria mercedes.gonzalez.caballero@gmail.com;908183767;626232341;11/07/2010;Desarrollo de Apps Móviles Full Stack;30/09/2023;Pinilla de Molina;Guadalajara;Fuente;30 3C;Kotlin Avanzado;0
Maria mercedes;Gonzalez;Caballero;4474864F;maria mercedes.gonzalez.caballero@gmail.com;908183767;626232341;11/07/2010;Desarrollo de Apps Móviles Full Stack;30/09/2023;Pinilla de Molina;Guadalajara;Fuente;30 3C;Modelado de datos & SQL;5
Maria mercedes;Gonzalez;Caballero;4474864F;maria mercedes.gonzalez.caballero@gmail.com;908183767;626232341;11/07/2010;Desarrollo de Apps Móviles Full Stack;30/09/2023;Pinilla de Molina;Guadalajara;Fuente;30 3C;Introducción a GNU/Linux;5
Maria mercedes;Gonzalez;Caballero;4474864F;maria mercedes.gonzalez.caballero@gmail.com;908183767;626232341;11/07/2010;Desarrollo de Apps Móviles Full Stack;30/09/2023;Pinilla de Molina;Guadalajara;Fuente;30 3C;Fundamentos de Autolayout;1
Maria mercedes;Gonzalez;Caballero;4474864F;maria mercedes.gonzalez.caballero@gmail.com;908183767;626232341;11/07/2010;Desarrollo de Apps Móviles Full Stack;30/09/2023;Pinilla de Molina;Guadalajara;Fuente;30 3C;Arquitectura y código de calidad;10
Maria mercedes;Gonzalez;Caballero;4474864F;maria mercedes.gonzalez.caballero@gmail.com;908183767;626232341;11/07/2010;Desarrollo de Apps Móviles Full Stack;30/09/2023;Pinilla de Molina;Guadalajara;Fuente;30 3C;Fundamentos de ConstraintLayout;2
Iker;Diaz;Rodriguez;8410067W;iker.diaz.rodriguez@gmail.com;941474010;603173997;29/12/2003;Ciberseguridad Full Stack;05/10/2023;Cidamón;Rioja, La;Velázquez;44 3B;Productividad;3
Iker;Diaz;Rodriguez;8410067W;iker.diaz.rodriguez@gmail.com;941474010;603173997;29/12/2003;Ciberseguridad Full Stack;05/10/2023;Cidamón;Rioja, La;Velázquez;44 3B;Networking;3
Iker;Diaz;Rodriguez;8410067W;iker.diaz.rodriguez@gmail.com;941474010;603173997;29/12/2003;Ciberseguridad Full Stack;05/10/2023;Cidamón;Rioja, La;Velázquez;44 3B;Linux;9
Iker;Diaz;Rodriguez;8410067W;iker.diaz.rodriguez@gmail.com;941474010;603173997;29/12/2003;Ciberseguridad Full Stack;05/10/2023;Cidamón;Rioja, La;Velázquez;44 3B;Docker;8
Iker;Diaz;Rodriguez;8410067W;iker.diaz.rodriguez@gmail.com;941474010;603173997;29/12/2003;Ciberseguridad Full Stack;05/10/2023;Cidamón;Rioja, La;Velázquez;44 3B;Ciberseguridad enfocada en Pentesting;9
Iker;Diaz;Rodriguez;8410067W;iker.diaz.rodriguez@gmail.com;941474010;603173997;29/12/2003;Ciberseguridad Full Stack;05/10/2023;Cidamón;Rioja, La;Velázquez;44 3B;Desarrollo seguro de aplicaciones;1
Raquel;Pascual;Crespo;9759343Y;raquel.pascual.crespo@gmail.com;911031170;634210890;07/04/1999;Aprende a Programar desde Cero;23/10/2023;Bidaurreta;Navarra;Hernán Cortés;65 4B;Fundamentos de programación;7
Raquel;Pascual;Crespo;9759343Y;raquel.pascual.crespo@gmail.com;911031170;634210890;07/04/1999;Aprende a Programar desde Cero;23/10/2023;Bidaurreta;Navarra;Hernán Cortés;65 4B;Introducción a Python;0
Raquel;Pascual;Crespo;9759343Y;raquel.pascual.crespo@gmail.com;911031170;634210890;07/04/1999;Aprende a Programar desde Cero;23/10/2023;Bidaurreta;Navarra;Hernán Cortés;65 4B;Introducción a Java;10
Raquel;Pascual;Crespo;9759343Y;raquel.pascual.crespo@gmail.com;911031170;634210890;07/04/1999;Aprende a Programar desde Cero;23/10/2023;Bidaurreta;Navarra;Hernán Cortés;65 4B;Prompt Engineering;0
Marina;Velasco;Suarez;8714781N;marina.velasco.suarez@gmail.com;994585596;610461895;14/05/2015;Desarrollo de Apps Móviles Full Stack;26/09/2023;Alcublas;Valencia/València;Cristóbal Colón;15 4D;Swift desde 0;3
Marina;Velasco;Suarez;8714781N;marina.velasco.suarez@gmail.com;994585596;610461895;14/05/2015;Desarrollo de Apps Móviles Full Stack;26/09/2023;Alcublas;Valencia/València;Cristóbal Colón;15 4D;Swift & Storyboards;2
Marina;Velasco;Suarez;8714781N;marina.velasco.suarez@gmail.com;994585596;610461895;14/05/2015;Desarrollo de Apps Móviles Full Stack;26/09/2023;Alcublas;Valencia/València;Cristóbal Colón;15 4D;Kotlin desde cero;1
Marina;Velasco;Suarez;8714781N;marina.velasco.suarez@gmail.com;994585596;610461895;14/05/2015;Desarrollo de Apps Móviles Full Stack;26/09/2023;Alcublas;Valencia/València;Cristóbal Colón;15 4D;Kotlin Avanzado;0
Marina;Velasco;Suarez;8714781N;marina.velasco.suarez@gmail.com;994585596;610461895;14/05/2015;Desarrollo de Apps Móviles Full Stack;26/09/2023;Alcublas;Valencia/València;Cristóbal Colón;15 4D;Modelado de datos & SQL;6
Marina;Velasco;Suarez;8714781N;marina.velasco.suarez@gmail.com;994585596;610461895;14/05/2015;Desarrollo de Apps Móviles Full Stack;26/09/2023;Alcublas;Valencia/València;Cristóbal Colón;15 4D;Introducción a GNU/Linux;5
Marina;Velasco;Suarez;8714781N;marina.velasco.suarez@gmail.com;994585596;610461895;14/05/2015;Desarrollo de Apps Móviles Full Stack;26/09/2023;Alcublas;Valencia/València;Cristóbal Colón;15 4D;Arquitectura y código de calidad;4
Marina;Velasco;Suarez;8714781N;marina.velasco.suarez@gmail.com;994585596;610461895;14/05/2015;Desarrollo de Apps Móviles Full Stack;26/09/2023;Alcublas;Valencia/València;Cristóbal Colón;15 4D;Fundamentos de ConstraintLayout;9
Mateo;Martinez;Diaz;3670069M;mateo.martinez.diaz@gmail.com;964018525;612868702;30/04/2011;Ciberseguridad Full Stack;06/10/2023;Guadasséquies;Valencia/València;Dolores Ibárruri;99 3C;Productividad;5
Mateo;Martinez;Diaz;3670069M;mateo.martinez.diaz@gmail.com;964018525;612868702;30/04/2011;Ciberseguridad Full Stack;06/10/2023;Guadasséquies;Valencia/València;Dolores Ibárruri;99 3C;Networking;3
Mateo;Martinez;Diaz;3670069M;mateo.martinez.diaz@gmail.com;964018525;612868702;30/04/2011;Ciberseguridad Full Stack;06/10/2023;Guadasséquies;Valencia/València;Dolores Ibárruri;99 3C;Linux;4
Mateo;Martinez;Diaz;3670069M;mateo.martinez.diaz@gmail.com;964018525;612868702;30/04/2011;Ciberseguridad Full Stack;06/10/2023;Guadasséquies;Valencia/València;Dolores Ibárruri;99 3C;Python;2
Mateo;Martinez;Diaz;3670069M;mateo.martinez.diaz@gmail.com;964018525;612868702;30/04/2011;Ciberseguridad Full Stack;06/10/2023;Guadasséquies;Valencia/València;Dolores Ibárruri;99 3C;Docker;3
Mateo;Martinez;Diaz;3670069M;mateo.martinez.diaz@gmail.com;964018525;612868702;30/04/2011;Ciberseguridad Full Stack;06/10/2023;Guadasséquies;Valencia/València;Dolores Ibárruri;99 3C;Ciberseguridad enfocada en Pentesting;2
Mateo;Martinez;Diaz;3670069M;mateo.martinez.diaz@gmail.com;964018525;612868702;30/04/2011;Ciberseguridad Full Stack;06/10/2023;Guadasséquies;Valencia/València;Dolores Ibárruri;99 3C;Desarrollo seguro de aplicaciones;5
Inmaculada;Carmona;Ortiz;7143806Y;inmaculada.carmona.ortiz@gmail.com;952315344;613987789;27/06/1993;Marketing Digital y Análisis de Datos;17/10/2023;Guadalmez;Ciudad Real;Sol;39 1B;Ecommerce – Plan de desarrollo y Estrategia;7
Inmaculada;Carmona;Ortiz;7143806Y;inmaculada.carmona.ortiz@gmail.com;952315344;613987789;27/06/1993;Marketing Digital y Análisis de Datos;17/10/2023;Guadalmez;Ciudad Real;Sol;39 1B;SEO – Posicionamiento en buscadores;1
Inmaculada;Carmona;Ortiz;7143806Y;inmaculada.carmona.ortiz@gmail.com;952315344;613987789;27/06/1993;Marketing Digital y Análisis de Datos;17/10/2023;Guadalmez;Ciudad Real;Sol;39 1B;SEM, PPC, Display & Social Ads;0
Inmaculada;Carmona;Ortiz;7143806Y;inmaculada.carmona.ortiz@gmail.com;952315344;613987789;27/06/1993;Marketing Digital y Análisis de Datos;17/10/2023;Guadalmez;Ciudad Real;Sol;39 1B;Email Marketing;7
Eva maria;Mendez;Hernandez;6631671N;eva maria.mendez.hernandez@gmail.com;925378218;688841317;05/06/2003;Desarrollo Web Full Stack;02/11/2023;Alcublas;Valencia/València;Monjas;9 4A;Prompt Engineering;4
Eva maria;Mendez;Hernandez;6631671N;eva maria.mendez.hernandez@gmail.com;925378218;688841317;05/06/2003;Desarrollo Web Full Stack;02/11/2023;Alcublas;Valencia/València;Monjas;9 4A;Git & GitHub;3
Eva maria;Mendez;Hernandez;6631671N;eva maria.mendez.hernandez@gmail.com;925378218;688841317;05/06/2003;Desarrollo Web Full Stack;02/11/2023;Alcublas;Valencia/València;Monjas;9 4A;Fundamentos de Web: HTML5, CSS3;8
Eva maria;Mendez;Hernandez;6631671N;eva maria.mendez.hernandez@gmail.com;925378218;688841317;05/06/2003;Desarrollo Web Full Stack;02/11/2023;Alcublas;Valencia/València;Monjas;9 4A;Modelado de datos & SQL;5
Eva maria;Mendez;Hernandez;6631671N;eva maria.mendez.hernandez@gmail.com;925378218;688841317;05/06/2003;Desarrollo Web Full Stack;02/11/2023;Alcublas;Valencia/València;Monjas;9 4A;Introducción a JavaScript;2
Eva maria;Mendez;Hernandez;6631671N;eva maria.mendez.hernandez@gmail.com;925378218;688841317;05/06/2003;Desarrollo Web Full Stack;02/11/2023;Alcublas;Valencia/València;Monjas;9 4A;Fundamentos de React;3
Eva maria;Mendez;Hernandez;6631671N;eva maria.mendez.hernandez@gmail.com;925378218;688841317;05/06/2003;Desarrollo Web Full Stack;02/11/2023;Alcublas;Valencia/València;Monjas;9 4A;Desarrollo frontend con JavaScript;6
Eva maria;Mendez;Hernandez;6631671N;eva maria.mendez.hernandez@gmail.com;925378218;688841317;05/06/2003;Desarrollo Web Full Stack;02/11/2023;Alcublas;Valencia/València;Monjas;9 4A;Web Components;4
Eva maria;Mendez;Hernandez;6631671N;eva maria.mendez.hernandez@gmail.com;925378218;688841317;05/06/2003;Desarrollo Web Full Stack;02/11/2023;Alcublas;Valencia/València;Monjas;9 4A;Frontend PRO;3
Eva maria;Mendez;Hernandez;6631671N;eva maria.mendez.hernandez@gmail.com;925378218;688841317;05/06/2003;Desarrollo Web Full Stack;02/11/2023;Alcublas;Valencia/València;Monjas;9 4A;Testing con JavaScript;3
Ana;Parra;Pastor;5450308K;ana.parra.pastor@gmail.com;964251987;676628178;18/07/2008;Desarrollo Web Full Stack;28/09/2023;Comillas;Cantabria;Constitución;79 1D;Prompt Engineering;2
Ana;Parra;Pastor;5450308K;ana.parra.pastor@gmail.com;964251987;676628178;18/07/2008;Desarrollo Web Full Stack;28/09/2023;Comillas;Cantabria;Constitución;79 1D;Git & GitHub;10
Ana;Parra;Pastor;5450308K;ana.parra.pastor@gmail.com;964251987;676628178;18/07/2008;Desarrollo Web Full Stack;28/09/2023;Comillas;Cantabria;Constitución;79 1D;Fundamentos de Web: HTML5, CSS3;7
Ana;Parra;Pastor;5450308K;ana.parra.pastor@gmail.com;964251987;676628178;18/07/2008;Desarrollo Web Full Stack;28/09/2023;Comillas;Cantabria;Constitución;79 1D;Modelado de datos & SQL;6
Ana;Parra;Pastor;5450308K;ana.parra.pastor@gmail.com;964251987;676628178;18/07/2008;Desarrollo Web Full Stack;28/09/2023;Comillas;Cantabria;Constitución;79 1D;Introducción a JavaScript;5
Ana;Parra;Pastor;5450308K;ana.parra.pastor@gmail.com;964251987;676628178;18/07/2008;Desarrollo Web Full Stack;28/09/2023;Comillas;Cantabria;Constitución;79 1D;Fundamentos de React;1
Ana;Parra;Pastor;5450308K;ana.parra.pastor@gmail.com;964251987;676628178;18/07/2008;Desarrollo Web Full Stack;28/09/2023;Comillas;Cantabria;Constitución;79 1D;Web Components;6
Ana;Parra;Pastor;5450308K;ana.parra.pastor@gmail.com;964251987;676628178;18/07/2008;Desarrollo Web Full Stack;28/09/2023;Comillas;Cantabria;Constitución;79 1D;Frontend PRO;8
Ana;Parra;Pastor;5450308K;ana.parra.pastor@gmail.com;964251987;676628178;18/07/2008;Desarrollo Web Full Stack;28/09/2023;Comillas;Cantabria;Constitución;79 1D;Testing con JavaScript;2
Angela;Fernandez;Saez;8553568Y;angela.fernandez.saez@gmail.com;926141449;600900531;20/02/2015;Desarrollo de Apps Móviles Full Stack;25/09/2023;Villacidaler;Palencia;Miguel de Cervantes;9 1Der.;Swift desde 0;1
Angela;Fernandez;Saez;8553568Y;angela.fernandez.saez@gmail.com;926141449;600900531;20/02/2015;Desarrollo de Apps Móviles Full Stack;25/09/2023;Villacidaler;Palencia;Miguel de Cervantes;9 1Der.;Swift & Storyboards;0
Angela;Fernandez;Saez;8553568Y;angela.fernandez.saez@gmail.com;926141449;600900531;20/02/2015;Desarrollo de Apps Móviles Full Stack;25/09/2023;Villacidaler;Palencia;Miguel de Cervantes;9 1Der.;Kotlin desde cero;2
Angela;Fernandez;Saez;8553568Y;angela.fernandez.saez@gmail.com;926141449;600900531;20/02/2015;Desarrollo de Apps Móviles Full Stack;25/09/2023;Villacidaler;Palencia;Miguel de Cervantes;9 1Der.;Kotlin Avanzado;0
Angela;Fernandez;Saez;8553568Y;angela.fernandez.saez@gmail.com;926141449;600900531;20/02/2015;Desarrollo de Apps Móviles Full Stack;25/09/2023;Villacidaler;Palencia;Miguel de Cervantes;9 1Der.;Modelado de datos & SQL;10
Angela;Fernandez;Saez;8553568Y;angela.fernandez.saez@gmail.com;926141449;600900531;20/02/2015;Desarrollo de Apps Móviles Full Stack;25/09/2023;Villacidaler;Palencia;Miguel de Cervantes;9 1Der.;Introducción a GNU/Linux;4
Angela;Fernandez;Saez;8553568Y;angela.fernandez.saez@gmail.com;926141449;600900531;20/02/2015;Desarrollo de Apps Móviles Full Stack;25/09/2023;Villacidaler;Palencia;Miguel de Cervantes;9 1Der.;Fundamentos de Autolayout;5
Angela;Fernandez;Saez;8553568Y;angela.fernandez.saez@gmail.com;926141449;600900531;20/02/2015;Desarrollo de Apps Móviles Full Stack;25/09/2023;Villacidaler;Palencia;Miguel de Cervantes;9 1Der.;Arquitectura y código de calidad;10
Angela;Fernandez;Saez;8553568Y;angela.fernandez.saez@gmail.com;926141449;600900531;20/02/2015;Desarrollo de Apps Móviles Full Stack;25/09/2023;Villacidaler;Palencia;Miguel de Cervantes;9 1Der.;Fundamentos de ConstraintLayout;10
Luis;Montero;Marquez;2699980X;luis.montero.marquez@gmail.com;979871512;667804690;03/05/1995;Marketing Digital y Análisis de Datos;21/10/2023;Sant Jaume dels Domenys;Tarragona;Hernán Cortés;84 2C;Ecommerce – Plan de desarrollo y Estrategia;8
Luis;Montero;Marquez;2699980X;luis.montero.marquez@gmail.com;979871512;667804690;03/05/1995;Marketing Digital y Análisis de Datos;21/10/2023;Sant Jaume dels Domenys;Tarragona;Hernán Cortés;84 2C;SEO – Posicionamiento en buscadores;7
Luis;Montero;Marquez;2699980X;luis.montero.marquez@gmail.com;979871512;667804690;03/05/1995;Marketing Digital y Análisis de Datos;21/10/2023;Sant Jaume dels Domenys;Tarragona;Hernán Cortés;84 2C;SEM, PPC, Display & Social Ads;10
Luis;Montero;Marquez;2699980X;luis.montero.marquez@gmail.com;979871512;667804690;03/05/1995;Marketing Digital y Análisis de Datos;21/10/2023;Sant Jaume dels Domenys;Tarragona;Hernán Cortés;84 2C;Email Marketing;8
Albert;Marin;Rojas;3875088W;albert.marin.rojas@gmail.com;923481878;692206237;27/11/2001;Marketing Digital y Análisis de Datos;02/11/2023;Santa Cruz de la Zarza;Toledo;Madre Teresa de Calcuta;33 2D;Ecommerce – Plan de desarrollo y Estrategia;3
Albert;Marin;Rojas;3875088W;albert.marin.rojas@gmail.com;923481878;692206237;27/11/2001;Marketing Digital y Análisis de Datos;02/11/2023;Santa Cruz de la Zarza;Toledo;Madre Teresa de Calcuta;33 2D;SEO – Posicionamiento en buscadores;8
Albert;Marin;Rojas;3875088W;albert.marin.rojas@gmail.com;923481878;692206237;27/11/2001;Marketing Digital y Análisis de Datos;02/11/2023;Santa Cruz de la Zarza;Toledo;Madre Teresa de Calcuta;33 2D;SEM, PPC, Display & Social Ads;1
Albert;Marin;Rojas;3875088W;albert.marin.rojas@gmail.com;923481878;692206237;27/11/2001;Marketing Digital y Análisis de Datos;02/11/2023;Santa Cruz de la Zarza;Toledo;Madre Teresa de Calcuta;33 2D;Email Marketing;5
Xavier;Nuñez;Pastor;2274656W;xavier.nuñez.pastor@gmail.com;970388999;635901115;22/03/2013;Marketing Digital y Análisis de Datos;02/10/2023;Santoña;Cantabria;Fuente;36 1Izq.;Ecommerce – Plan de desarrollo y Estrategia;6
Xavier;Nuñez;Pastor;2274656W;xavier.nuñez.pastor@gmail.com;970388999;635901115;22/03/2013;Marketing Digital y Análisis de Datos;02/10/2023;Santoña;Cantabria;Fuente;36 1Izq.;SEM, PPC, Display & Social Ads;8
Xavier;Nuñez;Pastor;2274656W;xavier.nuñez.pastor@gmail.com;970388999;635901115;22/03/2013;Marketing Digital y Análisis de Datos;02/10/2023;Santoña;Cantabria;Fuente;36 1Izq.;Email Marketing;4
Ana maria;Serrano;Marin;3146629E;ana maria.serrano.marin@gmail.com;991439218;609629861;26/01/1995;Marketing Digital y Análisis de Datos;07/10/2023;Bidaurreta;Navarra;Agustina de Aragón;69 2B;Ecommerce – Plan de desarrollo y Estrategia;6
Ana maria;Serrano;Marin;3146629E;ana maria.serrano.marin@gmail.com;991439218;609629861;26/01/1995;Marketing Digital y Análisis de Datos;07/10/2023;Bidaurreta;Navarra;Agustina de Aragón;69 2B;SEO – Posicionamiento en buscadores;10
Ana maria;Serrano;Marin;3146629E;ana maria.serrano.marin@gmail.com;991439218;609629861;26/01/1995;Marketing Digital y Análisis de Datos;07/10/2023;Bidaurreta;Navarra;Agustina de Aragón;69 2B;SEM, PPC, Display & Social Ads;10
Ana maria;Serrano;Marin;3146629E;ana maria.serrano.marin@gmail.com;991439218;609629861;26/01/1995;Marketing Digital y Análisis de Datos;07/10/2023;Bidaurreta;Navarra;Agustina de Aragón;69 2B;Email Marketing;8
Alejandra;Aguilar;Vega;7176083Z;alejandra.aguilar.vega@gmail.com;956462400;671905755;14/06/1991;Aprende a Programar desde Cero;18/09/2023;Piña de Esgueva;Valladolid;Bartolomé Esteban Murillo;87 3Izq.;Fundamentos de programación;0
Alejandra;Aguilar;Vega;7176083Z;alejandra.aguilar.vega@gmail.com;956462400;671905755;14/06/1991;Aprende a Programar desde Cero;18/09/2023;Piña de Esgueva;Valladolid;Bartolomé Esteban Murillo;87 3Izq.;Introducción a Python;2
Alejandra;Aguilar;Vega;7176083Z;alejandra.aguilar.vega@gmail.com;956462400;671905755;14/06/1991;Aprende a Programar desde Cero;18/09/2023;Piña de Esgueva;Valladolid;Bartolomé Esteban Murillo;87 3Izq.;Introducción a Java;5
Alejandra;Aguilar;Vega;7176083Z;alejandra.aguilar.vega@gmail.com;956462400;671905755;14/06/1991;Aprende a Programar desde Cero;18/09/2023;Piña de Esgueva;Valladolid;Bartolomé Esteban Murillo;87 3Izq.;Prompt Engineering;7
Maria elena;Alvarez;Gallardo;6560443S;maria elena.alvarez.gallardo@gmail.com;900412421;677444797;21/11/2000;Ciberseguridad Full Stack;28/10/2023;Santa Cruz de la Sierra;Cáceres;Concepción Arenal;8 4B;Productividad;5
Maria elena;Alvarez;Gallardo;6560443S;maria elena.alvarez.gallardo@gmail.com;900412421;677444797;21/11/2000;Ciberseguridad Full Stack;28/10/2023;Santa Cruz de la Sierra;Cáceres;Concepción Arenal;8 4B;Networking;3
Maria elena;Alvarez;Gallardo;6560443S;maria elena.alvarez.gallardo@gmail.com;900412421;677444797;21/11/2000;Ciberseguridad Full Stack;28/10/2023;Santa Cruz de la Sierra;Cáceres;Concepción Arenal;8 4B;Python;8
